INPUT:id	INPUT:text	OUTPUT:label	ASSIGNMENT:worker_id	ASSIGNMENT:assignment_id
41	На первое посещение 20% - шугаринг для девушек и женщин!. Скидка действует на весь прайс! Записаться можно в Яндекс.мессенджер, либо в Вк https://vk.com/shugaringnaorbite	not_ad	c2e52dad-7835-458b-8c02-f3c00911ae35	7ab142dd-c9b2-471f-a5ae-23420c007002
41	На первое посещение 20% - шугаринг для девушек и женщин!. Скидка действует на весь прайс! Записаться можно в Яндекс.мессенджер, либо в Вк https://vk.com/shugaringnaorbite	ad	557a9350-129b-4fff-98e6-b0063dd10117	67d7d26e-4d0c-432a-8c2b-90bbb35893ba
42	Как сэкономить при покупке бытовой технике. Делюсь скидкой 5% на все товары компании BOSCH в официальном магазине https://www.bosch-home.ru/katalog Всем добра! :)	not_ad	a5eda525-2d1f-4417-81fc-6b57af96b7de	793677d7-63f1-4f36-b027-c83efa8c2b70
42	Как сэкономить при покупке бытовой технике. Делюсь скидкой 5% на все товары компании BOSCH в официальном магазине https://www.bosch-home.ru/katalog Всем добра! :)	ban_shock_content	8560a0dc-6cc1-4ff6-ad51-7948d56d37f3	7104f355-cb89-481f-9373-d76a2dfcefd9
42	Как сэкономить при покупке бытовой технике. Делюсь скидкой 5% на все товары компании BOSCH в официальном магазине https://www.bosch-home.ru/katalog Всем добра! :)	not_add	970f4ed1-37a5-4f85-a53d-e884054645d8	3586a698-c59b-419c-b876-7c9c1c8cd3a3
43	Первый фудтрак в Костроме!. Попробуйте сочные мясные бургеры и аппетитные хот-доги от Мясного Гурмана!  https://www.instagram.com/m_foodtruck.ru/	not_ad	bab8b2d2-1452-4083-9199-862f11a4d15a	6330fb55-489b-4dea-90f7-0d5c63ef77a6
43	Первый фудтрак в Костроме!. Попробуйте сочные мясные бургеры и аппетитные хот-доги от Мясного Гурмана!  https://www.instagram.com/m_foodtruck.ru/	ad	36e4069d-7704-443e-91a3-2af6fbc5b000	2a281fbe-b96a-4213-b326-482cdf128d84
43	Первый фудтрак в Костроме!. Попробуйте сочные мясные бургеры и аппетитные хот-доги от Мясного Гурмана!  https://www.instagram.com/m_foodtruck.ru/	ad	befc8062-74c2-40f0-b8e1-aa8c3b4e1fde	de1d4f69-d82c-4ad5-9dd9-6e735ac4f856
44	Приборы для лечения паразитов и вирусов. НОВОЕ НАПРАВЛЕНИЕ В МЕДИЦИНЕ Вихревая Медицина Цветок Жизни компании Istendizs в Almaty https://almaty-deta.ru/kontakty/	ban_shock_content	383b4d4c-17c4-4bed-a3e9-9093931f7200	e2a502ef-1837-44f6-bc78-39d401b46cc0
44	Приборы для лечения паразитов и вирусов. НОВОЕ НАПРАВЛЕНИЕ В МЕДИЦИНЕ Вихревая Медицина Цветок Жизни компании Istendizs в Almaty https://almaty-deta.ru/kontakty/	not_ad	12a4c324-e782-418c-b2ac-2c40ca1353cf	3cfc770c-2a0a-44fc-9c3f-77cbab3590fc
44	Приборы для лечения паразитов и вирусов. НОВОЕ НАПРАВЛЕНИЕ В МЕДИЦИНЕ Вихревая Медицина Цветок Жизни компании Istendizs в Almaty https://almaty-deta.ru/kontakty/	not_ad	41945dc5-6ba3-44b6-8c1b-ee7494a96476	3f401755-ef11-4a2d-806c-afaa359dcb6d
45	EKO -Laser: Студия лазерной эпиляции в Покровке. Новейший аппарат AFT / быстрая и эффективная процедура удаления волос. Ноги + тотальное бикини 2300 руб	ad	c57ce511-35b2-4789-8041-9ef3157db572	64704dad-f0ce-45fb-b1e1-6c60e12b140a
45	EKO -Laser: Студия лазерной эпиляции в Покровке. Новейший аппарат AFT / быстрая и эффективная процедура удаления волос. Ноги + тотальное бикини 2300 руб	not_add	e6a7fa2c-69bb-43ba-81da-2f7a22d9f474	70ecf2f9-ba4e-411c-aa2f-2145083f7fee
45	EKO -Laser: Студия лазерной эпиляции в Покровке. Новейший аппарат AFT / быстрая и эффективная процедура удаления волос. Ноги + тотальное бикини 2300 руб	not_ad	94ea71e9-314a-430e-a502-f7d9716d6880	1f671da9-5718-447a-bf0b-84e0253e0943
46	Телефон. Продаю телефон https://www.avito.ru/moskva/telefony/iphone_7_gold_32_gb_1930068171?utm_campaign=native&amp;utm_medium=item_page_android&amp;utm_source=soc_sharing_seller	not_ad	63a16f84-64c3-44e4-81ac-fca89111de29	83beae58-9fc9-4e18-9cf0-85aca2c68f85
46	Телефон. Продаю телефон https://www.avito.ru/moskva/telefony/iphone_7_gold_32_gb_1930068171?utm_campaign=native&amp;utm_medium=item_page_android&amp;utm_source=soc_sharing_seller	ad	71f16897-e9f9-43e6-a049-036bf80fa1a4	973861f4-3ec4-4f29-af90-a47c02159177
46	Телефон. Продаю телефон https://www.avito.ru/moskva/telefony/iphone_7_gold_32_gb_1930068171?utm_campaign=native&amp;utm_medium=item_page_android&amp;utm_source=soc_sharing_seller	ad	da25b3af-8c4a-45dd-a6e4-6ada56e41d0f	cb17a5c0-c8d1-4159-866f-efc3f9fb145b
47	Проект бани общей площадью 48,21 м. кв.. Проект бани общей площадью 48,21 м. кв. На сайте вы можете приобрести готовые проекты домов. Исполниловка.рф	ad	188e09d6-9e24-4d57-8f9f-2302b1b62803	5c41c977-d28d-461d-8d2b-24645ffe4dd9
47	Проект бани общей площадью 48,21 м. кв.. Проект бани общей площадью 48,21 м. кв. На сайте вы можете приобрести готовые проекты домов. Исполниловка.рф	ad	22e0ad17-07b6-4f17-98c7-a6000d9b9ceb	a510f4ba-465f-4173-b53f-9beb7cd08be4
47	Проект бани общей площадью 48,21 м. кв.. Проект бани общей площадью 48,21 м. кв. На сайте вы можете приобрести готовые проекты домов. Исполниловка.рф	ad	df2ec69d-fd42-4a1c-8720-dde903cd00e5	a6ac8edf-9668-4d15-b679-5f9137c6df49
48	Скидки на товары для подарков.. ♦️ВНИМАНИЕ♦️ВНИМАНИЕ♦️ВНИМАНИЕ♦️СКИДКИ ДО 70% НА ЛУЧШИЕ ТОВАРЫ ДЛЯ ПОДАРКОВ♦️CAЙТ🌏http://onlineshop.lisx.ru/top20	not_add	3af8f3d1-0329-44c1-ab1b-e9b43e395043	e64641e2-d42c-43d6-a27e-33c88f4cc4d1
48	Скидки на товары для подарков.. ♦️ВНИМАНИЕ♦️ВНИМАНИЕ♦️ВНИМАНИЕ♦️СКИДКИ ДО 70% НА ЛУЧШИЕ ТОВАРЫ ДЛЯ ПОДАРКОВ♦️CAЙТ🌏http://onlineshop.lisx.ru/top20	ban_shock_content	760eb6fd-9e69-47f0-b0d1-c03eb81672d3	abf6fb6d-63b8-4105-a851-4c4d8f35a7cb
48	Скидки на товары для подарков.. ♦️ВНИМАНИЕ♦️ВНИМАНИЕ♦️ВНИМАНИЕ♦️СКИДКИ ДО 70% НА ЛУЧШИЕ ТОВАРЫ ДЛЯ ПОДАРКОВ♦️CAЙТ🌏http://onlineshop.lisx.ru/top20	not_add	62ee3695-63b2-40ab-b137-58aa9b0f9f1a	66870b10-9ebb-4ffe-b905-cc2d04753f11
49	Заказать уборку после ремонта у нас. Москлининг.Про предлагает уборку после ремонта от профессионалов.  Пишите, звоните:  84951757320  89779483307  moscleaning.pro	not_ad	e83a1f9d-1d39-4b68-85fe-bcb61b5aef54	02b978b7-3c61-4a0c-85e3-dc47ac359f4a
49	Заказать уборку после ремонта у нас. Москлининг.Про предлагает уборку после ремонта от профессионалов.  Пишите, звоните:  84951757320  89779483307  moscleaning.pro	not_ad	52e3b8ae-05a5-4ed8-a92e-03b87c11f76b	a50c416d-d0e8-45e8-a3a4-6367bfb66862
49	Заказать уборку после ремонта у нас. Москлининг.Про предлагает уборку после ремонта от профессионалов.  Пишите, звоните:  84951757320  89779483307  moscleaning.pro	ad	eaf70089-b415-40c5-bca0-cbfdbefef619	de25a229-057b-45cc-afd9-72139f34fa2c
50	Наращивание ресниц. Наращивание ресниц  Классика 1200₽ Объем 2d 1500₽ Объем 3d 1900₽ Объем 4d 2500₽ Объем голливуд 2800₽ Снятие ресниц 200₽	ban_shock_content	2155c5c0-15ba-4c76-bf76-5f9ed56fcb81	aba1e8fc-8f57-4351-bba2-b507213d08c6
50	Наращивание ресниц. Наращивание ресниц  Классика 1200₽ Объем 2d 1500₽ Объем 3d 1900₽ Объем 4d 2500₽ Объем голливуд 2800₽ Снятие ресниц 200₽	not_ad	73ee8629-0a7c-44ae-8997-559d4e76b035	2dd96a24-4659-4e0e-8015-641d245eae59
50	Наращивание ресниц. Наращивание ресниц  Классика 1200₽ Объем 2d 1500₽ Объем 3d 1900₽ Объем 4d 2500₽ Объем голливуд 2800₽ Снятие ресниц 200₽	ad	e88cc1fe-4f75-4699-88a1-eb7086b07406	9ac90cd3-ec5e-4ecd-a146-11471b10fe46
51	УРОКИ АНГЛИЙСКОГО И ИСПАНСКОГО ЯЗЫКОВ. Преподаватель с опытом более 15 лет предлагает уроки английского и испанского языков по скайпу. тел. 8 926 465 07 83	ban_shock_content	73b83c03-397a-484d-9ef1-c48679af7251	aad461e6-62ec-4825-81fd-dd34614956be
51	УРОКИ АНГЛИЙСКОГО И ИСПАНСКОГО ЯЗЫКОВ. Преподаватель с опытом более 15 лет предлагает уроки английского и испанского языков по скайпу. тел. 8 926 465 07 83	ban_shock_content	d976eea8-3c58-4934-9445-14b9c12b9e6d	ed965851-d7d5-4e21-b03f-f51719cb91a0
51	УРОКИ АНГЛИЙСКОГО И ИСПАНСКОГО ЯЗЫКОВ. Преподаватель с опытом более 15 лет предлагает уроки английского и испанского языков по скайпу. тел. 8 926 465 07 83	not_add	7a50b924-5394-43ee-8855-6f2410c5251b	3a836e44-aaeb-437a-877a-a072d7bd444a
52	Оценка статуэток фарфор бесплатно. ЕСЛИ У ВАС ЕСТЬ СТАТУЭТКИ ФАРФОР МЫ МОЖЕМ ПРОВЕСТИ БЕСПЛАТНУЮ ОЦЕНКУ ПОМОЖЕМ ВАМ С Реализацией ДЕНЬГИ СРАЗУ!	ad	b1ac51f4-fdb2-40d8-a688-f9c3fd6aab20	59a219b7-75aa-4e42-a59c-ef176a922c57
52	Оценка статуэток фарфор бесплатно. ЕСЛИ У ВАС ЕСТЬ СТАТУЭТКИ ФАРФОР МЫ МОЖЕМ ПРОВЕСТИ БЕСПЛАТНУЮ ОЦЕНКУ ПОМОЖЕМ ВАМ С Реализацией ДЕНЬГИ СРАЗУ!	ad	023a5279-1a15-4ae9-aac2-f7993cd01a15	bd225495-8e9b-4670-b692-f240c9c6f8d4
52	Оценка статуэток фарфор бесплатно. ЕСЛИ У ВАС ЕСТЬ СТАТУЭТКИ ФАРФОР МЫ МОЖЕМ ПРОВЕСТИ БЕСПЛАТНУЮ ОЦЕНКУ ПОМОЖЕМ ВАМ С Реализацией ДЕНЬГИ СРАЗУ!	ban_shock_content	5de05d7a-6d21-483a-a7e3-05cfb2027bdc	6e0221ca-dd75-427c-92e9-9bed67739aef
53	"""Массаж НА СУХУЮ--Без Мазей и Масел. — Лечебный — Сегментарный — Классический — Гигиенический — Общий Детский — Спортивный — Антицеллюлитный"	ban_shock_content	dfe7f4d6-52fe-4462-8241-294516c6756d	12640f31-ab91-487d-8f8f-0277950d5c40
53	"""Массаж НА СУХУЮ--Без Мазей и Масел. — Лечебный — Сегментарный — Классический — Гигиенический — Общий Детский — Спортивный — Антицеллюлитный"	ban_shock_content	3f912f88-290f-4c7f-9440-09e650bc6035	0156e418-aaa0-4099-aca0-07d546a4ec61
53	"""Массаж НА СУХУЮ--Без Мазей и Масел. — Лечебный — Сегментарный — Классический — Гигиенический — Общий Детский — Спортивный — Антицеллюлитный"	ad	de5e9a01-27a7-4adb-b154-e8389a53efbf	91f09a74-cb1b-4939-a652-1a6964bddcda
54	Профессиональное вскрытие замков служба СПАСАТЕЛЬ. Потеряли ключи или сломался замок, не можете попасть в квартиру звоните 89139120829 откроем дверь без повреждения.	not_ad	3eb8e43f-9563-4b55-a7d6-c38af0d9fd78	8e2b1b34-21b2-4511-a499-8e03bbce1416
54	Профессиональное вскрытие замков служба СПАСАТЕЛЬ. Потеряли ключи или сломался замок, не можете попасть в квартиру звоните 89139120829 откроем дверь без повреждения.	not_ad	87847ce9-3bbd-4fd5-9aef-d8bae7641fbe	6e9d0f1e-423b-45e7-9aab-adac3bbaf3b7
